n,angle,len1,len2 
2,7.765166018425334,12.041594578792296,27.65863337187866
3,6.413304142866106,27.65863337187866,28.160255680657446
0,5.9061411137704996,12.36931687685298,14.142135623730951
1,3.3664606634298013,14.142135623730951,12.041594578792296
2,8.230975101190326,12.041594578792296,26.68332812825267
3,7.088475678146005,26.68332812825267,29.154759474226502
0,5.9061411137704996,12.36931687685298,14.142135623730951
1,3.3664606634298013,14.142135623730951,12.041594578792296
2,8.230975101190326,12.041594578792296,26.68332812825267
3,7.377036201789676,26.68332812825267,61.29437168288782
0,4.3474569075596765,13.152946437965905,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,7.284023654416863,26.68332812825267,30.14962686336267
3,0.18305298584347024,30.14962686336267,31.144823004794873
0,0.7161599454704085,12.165525060596439,26.30589287593181
1,4.248454529361296,26.30589287593181,26.68332812825267
2,7.088475678146005,26.68332812825267,29.154759474226502
3,0.5503160709153102,29.154759474226502,32.14031735997639
0,0.7161599454704085,12.165525060596439,26.30589287593181
1,4.248454529361296,26.30589287593181,26.68332812825267
2,7.088475678146005,26.68332812825267,29.154759474226502
3,0.5503160709153102,29.154759474226502,32.14031735997639
0,0.7161599454704085,12.165525060596439,26.30589287593181
1,4.248454529361296,26.30589287593181,26.68332812825267
2,7.088475678146005,26.68332812825267,29.154759474226502
3,0.7117122060356943,29.154759474226502,33.13608305156178
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,11.243541102213197,13.038404810405298,25.96150997149434
2,9.736105343438226,25.96150997149434,29.154759474226502
3,0.7117122060356943,29.154759474226502,33.13608305156178
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,4.864514437760526,26.68332812825267,28.284271247461902
3,2.935673446421173,28.284271247461902,33.13608305156178
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,6.879113225631099,26.68332812825267,28.160255680657446
3,0.7957235527392743,28.160255680657446,33.24154027718932
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,6.879113225631099,26.68332812825267,28.160255680657446
3,1.0095127826163908,28.160255680657446,32.2490309931942
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,6.879113225631099,26.68332812825267,28.160255680657446
3,1.0095127826163908,28.160255680657446,32.2490309931942
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,6.879113225631099,26.68332812825267,28.160255680657446
3,1.0095127826163908,28.160255680657446,32.2490309931942
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,6.879113225631099,26.68332812825267,28.160255680657446
3,1.0095127826163908,28.160255680657446,32.2490309931942
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,9.09702792580028,13.038404810405298,25.709920264364882
2,7.589592167025312,25.709920264364882,29.154759474226502
3,1.2188752351312973,29.154759474226502,32.2490309931942
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,9.09702792580028,13.038404810405298,25.709920264364882
2,7.589592167025312,25.709920264364882,29.154759474226502
3,1.2188752351312973,29.154759474226502,32.2490309931942
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,9.09702792580028,13.038404810405298,25.709920264364882
2,7.589592167025312,25.709920264364882,29.154759474226502
3,1.4462382461218597,29.154759474226502,31.25699921617557
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,9.09702792580028,13.038404810405298,25.709920264364882
2,7.589592167025312,25.709920264364882,29.154759474226502
3,1.4462382461218597,29.154759474226502,31.25699921617557
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,9.09702792580028,13.038404810405298,25.709920264364882
2,7.589592167025312,25.709920264364882,29.154759474226502
3,1.4462382461218597,29.154759474226502,31.25699921617557
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,8.595911436920975,13.038404810405298,26.68332812825267
2,4.864514437760526,26.68332812825267,28.284271247461902
3,2.774277311300789,28.284271247461902,32.14031735997639
0,3.7313969991604465,14.142135623730951,13.038404810405298
1,9.09702792580028,13.038404810405298,25.709920264364882
2,5.642419978817592,25.709920264364882,29.274562336608895
3,2.497488259123029,29.274562336608895,32.14031735997639
0,1.0353531865449448,12.165525060596439,27.294688127912362
1,2.8829634525395402,27.294688127912362,25.495097567963924
2,3.4566191720419948,25.495097567963924,29.274562336608895
3,2.497488259123029,29.274562336608895,32.14031735997639
0,4.3474569075596765,13.152946437965905,13.038404810405298
1,10.669782804496677,13.038404810405298,26.92582403567252
2,9.162347045721708,26.92582403567252,29.154759474226502
3,0.5503160709153102,29.154759474226502,32.14031735997639
0,4.3474569075596765,13.152946437965905,13.038404810405298
1,10.669782804496677,13.038404810405298,26.92582403567252
2,9.162347045721708,26.92582403567252,29.154759474226502
3,0.5503160709153102,29.154759474226502,32.14031735997639
0,1.0353531865449448,12.165525060596439,27.294688127912362
1,4.567647770435833,27.294688127912362,26.68332812825267
2,7.088475678146005,26.68332812825267,29.154759474226502
3,0.7117122060356943,29.154759474226502,33.13608305156178
0,1.0353531865449448,12.165525060596439,27.294688127912362
1,4.567647770435833,27.294688127912362,26.68332812825267
2,7.088475678146005,26.68332812825267,29.154759474226502
3,0.7117122060356943,29.154759474226502,33.13608305156178
0,4.248454529361296,13.341664064126334,26.30589287593181
1,3.782645446596302,26.30589287593181,27.65863337187866
2,6.622666595381012,27.65863337187866,29.154759474226502
3,0.7117122060356943,29.154759474226502,33.13608305156178
0,4.248454529361296,13.341664064126334,26.30589287593181
1,3.782645446596302,26.30589287593181,27.65863337187866
2,6.622666595381012,27.65863337187866,29.154759474226502
3,0.7117122060356943,29.154759474226502,33.13608305156178
0,4.248454529361296,13.341664064126334,26.30589287593181
1,4.248454529361296,26.30589287593181,26.68332812825267
2,7.284023654416863,26.68332812825267,30.14962686336267
3,0.5161642297648367,30.14962686336267,33.13608305156178
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,8.595911436920975,13.038404810405298,26.68332812825267
3,7.638791749061315,26.68332812825267,64.28063471995279
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,8.909000011941629,13.341664064126334,14.035668847618199
2,8.909000011941629,14.035668847618199,26.68332812825267
3,5.39997342332506,26.68332812825267,30.265491900843113
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,7.696051722016569,14.317821063276353,13.038404810405298
2,8.130102354155978,13.038404810405298,27.65863337187866
3,4.934164340560066,27.65863337187866,30.265491900843113
0,0.0,13.341664064126334,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,1.7453147497763895,13.152946437965905,27.459060435491963
3,4.249562664916549,27.459060435491963,64.38167441127949
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,3.782645446596302,13.152946437965905,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,3.782645446596302,13.152946437965905,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,2.6324348689864836,12.165525060596439,28.635642126552707
3,6.738932034156911,28.635642126552707,64.28063471995279
0,0.0,13.341664064126334,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,3.782645446596302,13.152946437965905,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,3.782645446596302,13.152946437965905,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,3.782645446596302,13.152946437965905,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,3.0664855011258934,12.165525060596439,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,3.0664855011258934,12.165525060596439,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,3.0664855011258934,12.165525060596439,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,4.248454529361296,13.152946437965905,26.68332812825267
3,7.638791749061315,26.68332812825267,64.28063471995279
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,3.782645446596302,13.152946437965905,27.65863337187866
3,7.172982666296321,27.65863337187866,64.28063471995279
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,6.322325896937001,13.152946437965905,26.92582403567252
3,9.357895021992567,26.92582403567252,30.14962686336267
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,8.823861943040477,27.892651361962706,30.14962686336267
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,8.823861943040477,27.892651361962706,30.14962686336267
0,1.0416266760099733,12.36931687685298,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,8.823861943040477,27.892651361962706,30.14962686336267
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,3.782645446596302,13.152946437965905,27.65863337187866
3,6.818214571651869,27.65863337187866,30.14962686336267
0,6.34019174590991,12.649110640673518,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,3.782645446596302,13.152946437965905,27.65863337187866
3,7.001267557495339,27.65863337187866,31.144823004794873
0,6.34019174590991,12.649110640673518,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,4.248454529361296,13.152946437965905,26.68332812825267
3,7.638791749061315,26.68332812825267,32.14031735997639
0,6.34019174590991,12.649110640673518,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,11.013001703617881,27.892651361962706,65.12296062065974
0,5.440332031005505,12.649110640673518,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,11.066225821622973,27.892651361962706,66.12110101926616
0,7.8883494448878775,11.704699910719626,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,7.758199119199811,13.152946437965905,28.160255680657446
3,12.928027006757668,28.160255680657446,32.0624390837628
0,4.037710620977124,11.704699910719626,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,4.573921259900861,12.165525060596439,28.861739379323623
3,11.888658039627973,28.861739379323623,80.05623023850174
0,4.037710620977124,11.704699910719626,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,4.573921259900861,12.165525060596439,28.861739379323623
3,11.888658039627973,28.861739379323623,80.05623023850174
0,4.037710620977124,11.704699910719626,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,4.573921259900861,12.165525060596439,28.861739379323623
3,11.888658039627973,28.861739379323623,80.05623023850174
0,4.037710620977124,11.704699910719626,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,4.573921259900861,12.165525060596439,28.861739379323623
3,11.888658039627973,28.861739379323623,80.05623023850174
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,7.758199119199811,13.152946437965905,28.160255680657446
3,15.072265197590372,28.160255680657446,80.02499609497022
0,1.8476102659945952,11.40175425099138,13.601470508735444
1,8.356566706497162,13.601470508735444,13.152946437965905
2,7.758199119199811,13.152946437965905,28.160255680657446
3,15.072265197590372,28.160255680657446,80.02499609497022
0,1.8476102659945952,11.40175425099138,13.601470508735444
1,8.356566706497162,13.601470508735444,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,12.386869652241616,27.892651361962706,80.05623023850174
0,1.8476102659945952,11.40175425099138,13.601470508735444
1,8.356566706497162,13.601470508735444,13.152946437965905
2,5.29008120537127,13.152946437965905,28.861739379323623
3,11.861499353316425,28.861739379323623,79.05694150420949
0,3.0664855011258934,12.36931687685298,13.601470508735444
1,8.356566706497162,13.601470508735444,13.152946437965905
2,5.29008120537127,13.152946437965905,28.861739379323623
3,8.508703316270308,28.861739379323623,31.144823004794873
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,9.006914928883948,27.892651361962706,31.144823004794873
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,5.440332031005505,12.649110640673518,13.341664064126334
1,3.532294583890888,13.341664064126334,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,5.440332031005505,12.649110640673518,13.341664064126334
1,3.532294583890888,13.341664064126334,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,5.440332031005505,12.649110640673518,13.341664064126334
1,3.532294583890888,13.341664064126334,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,5.6061659514665925,12.165525060596439,26.92582403567252
3,11.254413325201856,26.92582403567252,30.066592756745816
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,5.6061659514665925,12.165525060596439,26.92582403567252
3,11.254413325201856,26.92582403567252,30.066592756745816
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,5.6061659514665925,12.165525060596439,26.92582403567252
3,9.357895021992567,26.92582403567252,30.14962686336267
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,5.6061659514665925,12.165525060596439,26.92582403567252
3,9.357895021992567,26.92582403567252,30.14962686336267
0,2.489552921999156,12.649110640673518,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,10.304846468766032,12.041594578792296,26.92582403567252
3,9.357895021992567,26.92582403567252,30.14962686336267
0,2.489552921999156,12.649110640673518,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,10.304846468766032,12.041594578792296,26.92582403567252
3,9.357895021992567,26.92582403567252,30.14962686336267
0,1.3322198538696388,12.649110640673518,13.601470508735444
1,12.339087278326195,13.601470508735444,12.041594578792296
2,10.304846468766032,12.041594578792296,26.92582403567252
3,9.357895021992567,26.92582403567252,30.14962686336267
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,10.750966993188051,14.560219778561036,11.045361017187261
2,9.340026172805313,11.045361017187261,27.892651361962706
3,8.62831396676962,27.892651361962706,29.154759474226502
0,3.1603616260456766,11.40175425099138,14.317821063276353
1,1.7899106082460685,14.317821063276353,11.180339887498949
2,4.229608611774089,11.180339887498949,27.892651361962706
3,8.62831396676962,27.892651361962706,29.154759474226502
0,3.945186229037564,11.40175425099138,15.297058540778355
1,1.005086005254181,15.297058540778355,11.180339887498949
2,2.6897703231504733,11.180339887498949,26.68332812825267
3,7.088475678146005,26.68332812825267,29.154759474226502
0,0.690277197865078,11.40175425099138,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,8.230975101190326,12.041594578792296,26.68332812825267
3,7.088475678146005,26.68332812825267,29.154759474226502
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,10.750966993188051,14.560219778561036,11.045361017187261
2,7.8001878841817005,11.045361017187261,26.68332812825267
3,7.088475678146005,26.68332812825267,29.154759474226502
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,8.732091590069633,12.041594578792296,25.709920264364882
3,7.589592167025312,25.709920264364882,29.154759474226502
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,8.732091590069633,12.041594578792296,25.709920264364882
3,7.589592167025312,25.709920264364882,29.154759474226502
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,8.732091590069633,12.041594578792296,25.709920264364882
3,7.589592167025312,25.709920264364882,29.154759474226502
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,8.732091590069633,12.041594578792296,25.709920264364882
3,7.589592167025312,25.709920264364882,29.154759474226502
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,8.732091590069633,12.041594578792296,25.709920264364882
3,7.589592167025312,25.709920264364882,29.154759474226502
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,8.732091590069633,12.041594578792296,25.709920264364882
3,7.589592167025312,25.709920264364882,29.154759474226502
0,0.690277197865078,11.40175425099138,14.560219778561036
1,11.546690545927323,14.560219778561036,13.038404810405298
2,9.09702792580028,13.038404810405298,25.709920264364882
3,7.589592167025312,25.709920264364882,29.154759474226502
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,11.181754210196678,14.560219778561036,12.041594578792296
2,10.878604766482548,12.041594578792296,25.96150997149434
3,11.697060228171164,25.96150997149434,29.068883707497267
0,1.9414863909143782,12.36931687685298,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,4.033411072770194,12.165525060596439,25.709920264364882
3,7.380229714510405,25.709920264364882,28.160255680657446
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,3.532294583890888,12.165525060596439,26.68332812825267
3,6.879113225631099,26.68332812825267,28.160255680657446
0,5.440332031005505,12.649110640673518,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,4.7495710182406015,13.152946437965905,25.709920264364882
3,7.785140143296168,25.709920264364882,30.14962686336267
0,6.34019174590991,12.649110640673518,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,6.322325896937001,13.152946437965905,26.92582403567252
3,11.123301930454645,26.92582403567252,29.068883707497267
0,6.34019174590991,12.649110640673518,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,6.896084194653518,13.152946437965905,25.96150997149434
3,11.828171622918372,25.96150997149434,30.066592756745816
0,7.8883494448878775,11.704699910719626,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,6.322325896937001,13.152946437965905,26.92582403567252
3,11.254413325201856,26.92582403567252,30.066592756745816
0,5.440332031005505,12.649110640673518,13.341664064126334
1,3.532294583890888,13.341664064126334,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,7.8883494448878775,11.704699910719626,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,10.843069094088845,27.892651361962706,31.064449134018133
0,7.8883494448878775,11.704699910719626,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,5.440332031005505,12.649110640673518,13.341664064126334
1,3.532294583890888,13.341664064126334,12.165525060596439
2,5.072132872514503,12.165525060596439,27.892651361962706
3,10.720380246249766,27.892651361962706,30.066592756745816
0,7.8883494448878775,11.704699910719626,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,6.322325896937001,13.152946437965905,26.92582403567252
3,11.254413325201856,26.92582403567252,30.066592756745816
0,5.440332031005505,12.649110640673518,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,6.322325896937001,13.152946437965905,26.92582403567252
3,11.254413325201856,26.92582403567252,30.066592756745816
0,6.34019174590991,12.649110640673518,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,6.896084194653518,13.152946437965905,25.96150997149434
3,11.828171622918372,25.96150997149434,30.066592756745816
0,6.34019174590991,12.649110640673518,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,6.322325896937001,13.152946437965905,26.92582403567252
3,11.123301930454645,26.92582403567252,29.068883707497267
0,5.440332031005505,12.649110640673518,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,6.322325896937001,13.152946437965905,26.92582403567252
3,11.123301930454645,26.92582403567252,29.068883707497267
0,5.440332031005505,12.649110640673518,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,4.248454529361296,13.152946437965905,26.68332812825267
3,7.088475678146005,26.68332812825267,29.154759474226502
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,3.532294583890888,12.165525060596439,26.68332812825267
3,7.088475678146005,26.68332812825267,29.154759474226502
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,3.532294583890888,12.165525060596439,26.68332812825267
3,6.879113225631099,26.68332812825267,28.160255680657446
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,3.532294583890888,12.165525060596439,26.68332812825267
3,6.879113225631099,26.68332812825267,28.160255680657446
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,3.532294583890888,12.165525060596439,26.68332812825267
3,6.879113225631099,26.68332812825267,28.160255680657446
0,5.440332031005505,12.649110640673518,13.341664064126334
1,4.248454529361296,13.341664064126334,13.152946437965905
2,4.7495710182406015,13.152946437965905,25.709920264364882
3,7.785140143296168,25.709920264364882,30.14962686336267
0,6.34019174590991,12.649110640673518,14.317821063276353
1,3.3485948144568916,14.317821063276353,13.152946437965905
2,6.896084194653518,13.152946437965905,25.96150997149434
3,9.931653319709085,25.96150997149434,30.14962686336267
0,6.34019174590991,12.649110640673518,14.317821063276353
1,2.6324348689864836,14.317821063276353,12.165525060596439
2,7.042039173729403,12.165525060596439,28.160255680657446
3,12.559175152717456,28.160255680657446,29.068883707497267
0,5.440332031005505,12.649110640673518,13.341664064126334
1,3.532294583890888,13.341664064126334,12.165525060596439
2,7.042039173729403,12.165525060596439,28.160255680657446
3,14.656751115760425,28.160255680657446,31.016124838541646
0,1.9091524329963763,12.36931687685298,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,7.042039173729403,12.165525060596439,28.160255680657446
3,14.595208948758644,28.160255680657446,30.01666203960727
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,7.758199119199811,13.152946437965905,28.160255680657446
3,15.035560667369193,28.160255680657446,78.02563681252464
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,8.356566706497162,13.152946437965905,27.202941017470888
3,13.526394594055022,27.202941017470888,32.0624390837628
0,3.0664855011258934,12.36931687685298,13.601470508735444
1,8.356566706497162,13.601470508735444,13.152946437965905
2,7.758199119199811,13.152946437965905,28.160255680657446
3,12.928027006757668,28.160255680657446,32.0624390837628
0,0.690277197865078,11.40175425099138,14.560219778561036
1,7.199233638367647,14.560219778561036,13.152946437965905
2,5.78829281798491,13.152946437965905,27.892651361962706
3,12.386869652241616,27.892651361962706,80.05623023850174
0,0.690277197865078,11.40175425099138,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,6.4830736928972374,12.165525060596439,29.120439557122072
3,14.5309726895207,29.120439557122072,81.02468759581859
0,0.690277197865078,11.40175425099138,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,6.4830736928972374,12.165525060596439,29.120439557122072
3,13.381625689457852,29.120439557122072,67.06713054842886
0,0.690277197865078,11.40175425099138,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
2,6.4830736928972374,12.165525060596439,29.120439557122072
3,13.797810472624352,29.120439557122072,80.05623023850174
0,0.690277197865078,11.40175425099138,14.560219778561036
1,6.4830736928972374,14.560219778561036,12.165525060596439
